No,year,month,day,hour,PM2.5,PM10,season,station
517,2013,3,22,12,63,157,winter,Aotizhongxin
518,2013,3,22,13,56,130,winter,Aotizhongxin
519,2013,3,22,14,75,176,winter,Aotizhongxin
520,2013,3,22,15,83,196,winter,Aotizhongxin
521,2013,3,22,16,66,181,winter,Aotizhongxin
522,2013,3,22,17,78,170,winter,Aotizhongxin
523,2013,3,22,18,76,157,winter,Aotizhongxin
524,2013,3,22,19,68,136,winter,Aotizhongxin
525,2013,3,22,20,66,119,winter,Aotizhongxin
526,2013,3,22,21,64,118,winter,Aotizhongxin
527,2013,3,22,22,59,100,winter,Aotizhongxin
528,2013,3,22,23,61,105,winter,Aotizhongxin
529,2013,3,23,0,64,93,winter,Aotizhongxin
530,2013,3,23,1,60,81,winter,Aotizhongxin
531,2013,3,23,2,51,76,winter,Aotizhongxin
532,2013,3,23,3,51,70,winter,Aotizhongxin
533,2013,3,23,4,44,71,winter,Aotizhongxin
534,2013,3,23,5,44,71,winter,Aotizhongxin
535,2013,3,23,6,51,69,winter,Aotizhongxin
536,2013,3,23,7,53,71,winter,Aotizhongxin
537,2013,3,23,8,62,75,winter,Aotizhongxin
538,2013,3,23,9,78,105,winter,Aotizhongxin
539,2013,3,23,10,79,104,winter,Aotizhongxin
540,2013,3,23,11,80,111,winter,Aotizhongxin
541,2013,3,23,12,81,111,winter,Aotizhongxin
542,2013,3,23,13,77,110,winter,Aotizhongxin
543,2013,3,23,14,84,105,winter,Aotizhongxin
544,2013,3,23,15,89,132,winter,Aotizhongxin
545,2013,3,23,16,86,165,winter,Aotizhongxin
546,2013,3,23,17,63,234,winter,Aotizhongxin
547,2013,3,23,18,18,114,winter,Aotizhongxin
548,2013,3,23,19,14,56,winter,Aotizhongxin
549,2013,3,23,20,14,40,winter,Aotizhongxin
550,2013,3,23,21,11,30,winter,Aotizhongxin
551,2013,3,23,22,7,16,winter,Aotizhongxin
552,2013,3,23,23,5,18,winter,Aotizhongxin
553,2013,3,24,0,6,14,winter,Aotizhongxin
554,2013,3,24,1,8,31,winter,Aotizhongxin
555,2013,3,24,2,10,24,winter,Aotizhongxin
556,2013,3,24,3,11,22,winter,Aotizhongxin
557,2013,3,24,4,13,25,winter,Aotizhongxin
558,2013,3,24,5,13,25,winter,Aotizhongxin
559,2013,3,24,6,18,36,winter,Aotizhongxin
560,2013,3,24,7,11,15,winter,Aotizhongxin
561,2013,3,24,8,14,26,winter,Aotizhongxin
562,2013,3,24,9,14,19,winter,Aotizhongxin
563,2013,3,24,10,3,10,winter,Aotizhongxin
564,2013,3,24,11,11,13,winter,Aotizhongxin
565,2013,3,24,12,10,12,winter,Aotizhongxin
566,2013,3,24,13,3,8,winter,Aotizhongxin
567,2013,3,24,14,4,8,winter,Aotizhongxin
568,2013,3,24,15,3,10,winter,Aotizhongxin
569,2013,3,24,16,9,16,winter,Aotizhongxin
570,2013,3,24,17,14,24,winter,Aotizhongxin
571,2013,3,24,18,23,48,winter,Aotizhongxin
572,2013,3,24,19,32,74,winter,Aotizhongxin
573,2013,3,24,20,43,101,winter,Aotizhongxin
574,2013,3,24,21,56,120,winter,Aotizhongxin
575,2013,3,24,22,61,114,winter,Aotizhongxin
576,2013,3,24,23,55,108,winter,Aotizhongxin
577,2013,3,25,0,56,108,winter,Aotizhongxin
578,2013,3,25,1,66,121,winter,Aotizhongxin
579,2013,3,25,2,73,121,winter,Aotizhongxin
580,2013,3,25,3,79,140,winter,Aotizhongxin
581,2013,3,25,4,80,136,winter,Aotizhongxin
582,2013,3,25,5,71,113,winter,Aotizhongxin
583,2013,3,25,6,71,95,winter,Aotizhongxin
584,2013,3,25,7,77,101,winter,Aotizhongxin
585,2013,3,25,8,108,166,winter,Aotizhongxin
586,2013,3,25,9,120,166,winter,Aotizhongxin
587,2013,3,25,10,121,160,winter,Aotizhongxin
588,2013,3,25,11,110,136,winter,Aotizhongxin
589,2013,3,25,12,111,124,winter,Aotizhongxin
590,2013,3,25,13,119,142,winter,Aotizhongxin
591,2013,3,25,14,124,168,winter,Aotizhongxin
592,2013,3,25,15,133,165,winter,Aotizhongxin
593,2013,3,25,16,118,147,winter,Aotizhongxin
594,2013,3,25,17,109,140,winter,Aotizhongxin
595,2013,3,25,18,113,163,winter,Aotizhongxin
596,2013,3,25,19,123,174,winter,Aotizhongxin
597,2013,3,25,20,146,203,winter,Aotizhongxin
598,2013,3,25,21,117,162,winter,Aotizhongxin
599,2013,3,25,22,109,151,winter,Aotizhongxin
600,2013,3,25,23,100,138,winter,Aotizhongxin
601,2013,3,26,0,101,161,winter,Aotizhongxin
602,2013,3,26,1,100,166,winter,Aotizhongxin
603,2013,3,26,2,105,168,winter,Aotizhongxin
604,2013,3,26,3,131,200,winter,Aotizhongxin
605,2013,3,26,4,172,223,winter,Aotizhongxin
606,2013,3,26,5,190,260,winter,Aotizhongxin
607,2013,3,26,6,190,243,winter,Aotizhongxin
608,2013,3,26,7,182,219,winter,Aotizhongxin
609,2013,3,26,8,185,237,winter,Aotizhongxin
610,2013,3,26,9,194,279,winter,Aotizhongxin
611,2013,3,26,10,209,292,winter,Aotizhongxin
612,2013,3,26,11,209,264,winter,Aotizhongxin
613,2013,3,26,12,220,256,winter,Aotizhongxin
614,2013,3,26,13,223,256,winter,Aotizhongxin
615,2013,3,26,14,214,241,winter,Aotizhongxin
616,2013,3,26,15,200,240,winter,Aotizhongxin
617,2013,3,26,16,209,282,winter,Aotizhongxin
618,2013,3,26,17,199,274,winter,Aotizhongxin
619,2013,3,26,18,204,277,winter,Aotizhongxin
620,2013,3,26,19,204,277,winter,Aotizhongxin
621,2013,3,26,20,226,302,winter,Aotizhongxin
622,2013,3,26,21,222,298,winter,Aotizhongxin
623,2013,3,26,22,229,326,winter,Aotizhongxin
624,2013,3,26,23,181,291,winter,Aotizhongxin
625,2013,3,27,0,143,230,winter,Aotizhongxin
626,2013,3,27,1,131,212,winter,Aotizhongxin
627,2013,3,27,2,128,187,winter,Aotizhongxin
628,2013,3,27,3,129,163,winter,Aotizhongxin
629,2013,3,27,4,135,161,winter,Aotizhongxin
630,2013,3,27,5,135,153,winter,Aotizhongxin
631,2013,3,27,6,138,147,winter,Aotizhongxin
632,2013,3,27,7,186,193,winter,Aotizhongxin
633,2013,3,27,8,221,319,winter,Aotizhongxin
634,2013,3,27,9,159,216,winter,Aotizhongxin
635,2013,3,27,10,182,243,winter,Aotizhongxin
636,2013,3,27,11,186,206,winter,Aotizhongxin
637,2013,3,27,12,132,129,winter,Aotizhongxin
638,2013,3,27,13,45,70,winter,Aotizhongxin
639,2013,3,27,14,45,70,winter,Aotizhongxin
640,2013,3,27,15,14,34,winter,Aotizhongxin
641,2013,3,27,16,13,49,winter,Aotizhongxin
642,2013,3,27,17,14,42,winter,Aotizhongxin
643,2013,3,27,18,12,18,winter,Aotizhongxin
644,2013,3,27,19,10,26,winter,Aotizhongxin
645,2013,3,27,20,11,21,winter,Aotizhongxin
646,2013,3,27,21,12,21,winter,Aotizhongxin
647,2013,3,27,22,9,20,winter,Aotizhongxin
648,2013,3,27,23,9,20,winter,Aotizhongxin
649,2013,3,28,0,16,33,winter,Aotizhongxin
650,2013,3,28,1,16,34,winter,Aotizhongxin
651,2013,3,28,2,6,20,winter,Aotizhongxin
652,2013,3,28,3,12,21,winter,Aotizhongxin
653,2013,3,28,4,12,22,winter,Aotizhongxin
654,2013,3,28,5,10,23,winter,Aotizhongxin
655,2013,3,28,6,13,22,winter,Aotizhongxin
656,2013,3,28,7,8,18,winter,Aotizhongxin
657,2013,3,28,8,13,32,winter,Aotizhongxin
658,2013,3,28,9,13,32,winter,Aotizhongxin
659,2013,3,28,10,10,30,winter,Aotizhongxin
660,2013,3,28,11,13,35,winter,Aotizhongxin
661,2013,3,28,12,10,39,winter,Aotizhongxin
662,2013,3,28,13,13,50,winter,Aotizhongxin
663,2013,3,28,14,17,17,winter,Aotizhongxin
664,2013,3,28,15,9,24,winter,Aotizhongxin
665,2013,3,28,16,3,6,winter,Aotizhongxin
666,2013,3,28,17,10,14,winter,Aotizhongxin
667,2013,3,28,18,10,14,winter,Aotizhongxin
668,2013,3,28,19,49,146,winter,Aotizhongxin
669,2013,3,28,20,95,193,winter,Aotizhongxin
670,2013,3,28,21,109,176,winter,Aotizhongxin
671,2013,3,28,22,108,159,winter,Aotizhongxin
672,2013,3,28,23,105,155,winter,Aotizhongxin
673,2013,3,29,0,93,127,winter,Aotizhongxin
674,2013,3,29,1,66,73,winter,Aotizhongxin
675,2013,3,29,2,76,168,winter,Aotizhongxin
676,2013,3,29,3,84,151,winter,Aotizhongxin
677,2013,3,29,4,84,128,winter,Aotizhongxin
678,2013,3,29,5,84,128,winter,Aotizhongxin
679,2013,3,29,6,94,168,winter,Aotizhongxin
680,2013,3,29,7,90,163,winter,Aotizhongxin
681,2013,3,29,8,91,158,winter,Aotizhongxin
682,2013,3,29,9,100,156,winter,Aotizhongxin
683,2013,3,29,10,100,156,winter,Aotizhongxin
684,2013,3,29,11,73,102,winter,Aotizhongxin
685,2013,3,29,12,75,99,winter,Aotizhongxin
686,2013,3,29,13,88,146,winter,Aotizhongxin
687,2013,3,29,14,113,161,winter,Aotizhongxin
688,2013,3,29,15,114,152,winter,Aotizhongxin
689,2013,3,29,16,108,146,winter,Aotizhongxin
690,2013,3,29,17,109,146,winter,Aotizhongxin
691,2013,3,29,18,91,131,winter,Aotizhongxin
692,2013,3,29,19,92,141,winter,Aotizhongxin
693,2013,3,29,20,93,237,winter,Aotizhongxin
694,2013,3,29,21,70,136,winter,Aotizhongxin
695,2013,3,29,22,64,110,winter,Aotizhongxin
696,2013,3,29,23,57,87,winter,Aotizhongxin
697,2013,3,30,0,57,87,winter,Aotizhongxin
698,2013,3,30,1,66,84,winter,Aotizhongxin
699,2013,3,30,2,60,90,winter,Aotizhongxin
700,2013,3,30,3,67,97,winter,Aotizhongxin
701,2013,3,30,4,71,99,winter,Aotizhongxin
702,2013,3,30,5,73,118,winter,Aotizhongxin
703,2013,3,30,6,66,103,winter,Aotizhongxin
704,2013,3,30,7,70,128,winter,Aotizhongxin
705,2013,3,30,8,82,145,winter,Aotizhongxin
706,2013,3,30,9,77,133,winter,Aotizhongxin
707,2013,3,30,10,79,129,winter,Aotizhongxin
708,2013,3,30,11,79,129,winter,Aotizhongxin
709,2013,3,30,12,92,134,winter,Aotizhongxin
710,2013,3,30,13,81,108,winter,Aotizhongxin
711,2013,3,30,14,94,126,winter,Aotizhongxin
712,2013,3,30,15,94,126,winter,Aotizhongxin
713,2013,3,30,16,95,123,winter,Aotizhongxin
714,2013,3,30,17,88,110,winter,Aotizhongxin
715,2013,3,30,18,80,105,winter,Aotizhongxin
716,2013,3,30,19,84,98,winter,Aotizhongxin
717,2013,3,30,20,88,104,winter,Aotizhongxin
718,2013,3,30,21,88,104,winter,Aotizhongxin
719,2013,3,30,22,86,92,winter,Aotizhongxin
720,2013,3,30,23,92,96,winter,Aotizhongxin
721,2013,3,31,0,102,104,winter,Aotizhongxin
722,2013,3,31,1,108,117,winter,Aotizhongxin
723,2013,3,31,2,110,111,winter,Aotizhongxin
724,2013,3,31,3,96,115,winter,Aotizhongxin
725,2013,3,31,4,101,110,winter,Aotizhongxin
726,2013,3,31,5,96,115,winter,Aotizhongxin
727,2013,3,31,6,120,131,winter,Aotizhongxin
728,2013,3,31,7,132,146,winter,Aotizhongxin
729,2013,3,31,8,132,146,winter,Aotizhongxin
730,2013,3,31,9,151,179,winter,Aotizhongxin
731,2013,3,31,10,151,179,winter,Aotizhongxin
732,2013,3,31,11,187,223,winter,Aotizhongxin
733,2013,3,31,12,205,231,winter,Aotizhongxin
734,2013,3,31,13,212,222,winter,Aotizhongxin
735,2013,3,31,14,221,230,winter,Aotizhongxin
736,2013,3,31,15,225,247,winter,Aotizhongxin
737,2013,3,31,16,226,250,winter,Aotizhongxin
738,2013,3,31,17,228,245,winter,Aotizhongxin
739,2013,3,31,18,228,245,winter,Aotizhongxin
740,2013,3,31,19,227,251,winter,Aotizhongxin
741,2013,3,31,20,235,239,winter,Aotizhongxin
742,2013,3,31,21,235,272,winter,Aotizhongxin
743,2013,3,31,22,229,280,winter,Aotizhongxin
744,2013,3,31,23,225,268,winter,Aotizhongxin
745,2013,4,1,0,226,246,winter,Aotizhongxin
746,2013,4,1,1,233,253,winter,Aotizhongxin
747,2013,4,1,2,240,272,winter,Aotizhongxin
748,2013,4,1,3,242,267,winter,Aotizhongxin
749,2013,4,1,4,242,267,winter,Aotizhongxin
750,2013,4,1,5,238,246,winter,Aotizhongxin
751,2013,4,1,6,238,246,winter,Aotizhongxin
752,2013,4,1,7,228,232,winter,Aotizhongxin
753,2013,4,1,8,68,41,winter,Aotizhongxin
754,2013,4,1,9,16,93,winter,Aotizhongxin
755,2013,4,1,10,13,57,winter,Aotizhongxin
756,2013,4,1,11,20,71,winter,Aotizhongxin
757,2013,4,1,12,27,66,winter,Aotizhongxin
758,2013,4,1,13,36,46,winter,Aotizhongxin
759,2013,4,1,14,34,45,winter,Aotizhongxin
760,2013,4,1,15,43,77,winter,Aotizhongxin
761,2013,4,1,16,43,77,winter,Aotizhongxin
762,2013,4,1,17,15,17,winter,Aotizhongxin
763,2013,4,1,18,13,17,winter,Aotizhongxin
764,2013,4,1,19,13,14,winter,Aotizhongxin
765,2013,4,1,20,10,16,winter,Aotizhongxin
766,2013,4,1,21,14,17,winter,Aotizhongxin
767,2013,4,1,22,13,13,winter,Aotizhongxin
768,2013,4,1,23,13,6,winter,Aotizhongxin
769,2013,4,2,0,3,6,winter,Aotizhongxin
770,2013,4,2,1,10,11,winter,Aotizhongxin
771,2013,4,2,2,9,12,winter,Aotizhongxin
772,2013,4,2,3,9,12,winter,Aotizhongxin
773,2013,4,2,4,17,59,winter,Aotizhongxin
774,2013,4,2,5,55,59,winter,Aotizhongxin
775,2013,4,2,6,102,249,winter,Aotizhongxin
776,2013,4,2,7,118,146,winter,Aotizhongxin
777,2013,4,2,8,126,147,winter,Aotizhongxin
778,2013,4,2,9,126,147,winter,Aotizhongxin
779,2013,4,2,10,162,177,winter,Aotizhongxin
780,2013,4,2,11,161,167,winter,Aotizhongxin
781,2013,4,2,12,145,155,winter,Aotizhongxin
782,2013,4,2,13,131,145,winter,Aotizhongxin
783,2013,4,2,14,136,168,winter,Aotizhongxin
784,2013,4,2,15,132,178,winter,Aotizhongxin
785,2013,4,2,16,117,211,winter,Aotizhongxin
786,2013,4,2,17,134,206,winter,Aotizhongxin
787,2013,4,2,18,135,207,winter,Aotizhongxin
788,2013,4,2,19,108,170,winter,Aotizhongxin
789,2013,4,2,20,108,170,winter,Aotizhongxin
790,2013,4,2,21,111,176,winter,Aotizhongxin
791,2013,4,2,22,111,168,winter,Aotizhongxin
792,2013,4,2,23,124,227,winter,Aotizhongxin
793,2013,4,3,0,124,227,winter,Aotizhongxin
794,2013,4,3,1,142,223,winter,Aotizhongxin
795,2013,4,3,2,142,223,winter,Aotizhongxin
796,2013,4,3,3,168,253,winter,Aotizhongxin
797,2013,4,3,4,168,253,winter,Aotizhongxin
798,2013,4,3,5,147,214,winter,Aotizhongxin
799,2013,4,3,6,154,229,winter,Aotizhongxin
800,2013,4,3,7,153,238,winter,Aotizhongxin
801,2013,4,3,8,154,205,winter,Aotizhongxin
802,2013,4,3,9,142,205,winter,Aotizhongxin
803,2013,4,3,10,129,197,winter,Aotizhongxin
804,2013,4,3,11,129,197,winter,Aotizhongxin
805,2013,4,3,12,157,263,winter,Aotizhongxin
806,2013,4,3,13,173,275,winter,Aotizhongxin
807,2013,4,3,14,208,351,winter,Aotizhongxin
808,2013,4,3,15,180,358,winter,Aotizhongxin
809,2013,4,3,16,122,251,winter,Aotizhongxin
810,2013,4,3,17,89,191,winter,Aotizhongxin
811,2013,4,3,18,89,191,winter,Aotizhongxin
812,2013,4,3,19,56,92,winter,Aotizhongxin
813,2013,4,3,20,42,73,winter,Aotizhongxin
814,2013,4,3,21,36,62,winter,Aotizhongxin
815,2013,4,3,22,36,62,winter,Aotizhongxin
816,2013,4,3,23,40,77,winter,Aotizhongxin
817,2013,4,4,0,40,77,winter,Aotizhongxin
818,2013,4,4,1,40,84,winter,Aotizhongxin
819,2013,4,4,2,41,80,winter,Aotizhongxin
820,2013,4,4,3,48,94,winter,Aotizhongxin
821,2013,4,4,4,46,81,winter,Aotizhongxin
822,2013,4,4,5,46,81,winter,Aotizhongxin
823,2013,4,4,6,48,84,winter,Aotizhongxin
824,2013,4,4,7,63,119,winter,Aotizhongxin
825,2013,4,4,8,78,144,winter,Aotizhongxin
826,2013,4,4,9,80,138,winter,Aotizhongxin
827,2013,4,4,10,69,121,winter,Aotizhongxin
828,2013,4,4,11,74,130,winter,Aotizhongxin
829,2013,4,4,12,84,143,winter,Aotizhongxin
830,2013,4,4,13,84,143,winter,Aotizhongxin
831,2013,4,4,14,90,165,winter,Aotizhongxin
832,2013,4,4,15,85,190,winter,Aotizhongxin
833,2013,4,4,16,75,141,winter,Aotizhongxin
834,2013,4,4,17,63,102,winter,Aotizhongxin
835,2013,4,4,18,63,102,winter,Aotizhongxin
836,2013,4,4,19,83,85,winter,Aotizhongxin
837,2013,4,4,20,72,90,winter,Aotizhongxin
838,2013,4,4,21,72,90,winter,Aotizhongxin
839,2013,4,4,22,76,86,winter,Aotizhongxin
840,2013,4,4,23,80,88,winter,Aotizhongxin
841,2013,4,5,0,80,88,winter,Aotizhongxin
842,2013,4,5,1,84,91,winter,Aotizhongxin
843,2013,4,5,2,88,89,winter,Aotizhongxin
844,2013,4,5,3,88,89,winter,Aotizhongxin
845,2013,4,5,4,109,81,winter,Aotizhongxin
846,2013,4,5,5,112,80,winter,Aotizhongxin
847,2013,4,5,6,112,79,winter,Aotizhongxin
848,2013,4,5,7,116,87,winter,Aotizhongxin
849,2013,4,5,8,111,83,winter,Aotizhongxin
850,2013,4,5,9,104,71,winter,Aotizhongxin
851,2013,4,5,10,104,101,winter,Aotizhongxin
852,2013,4,5,11,90,100,winter,Aotizhongxin
853,2013,4,5,12,26,26,winter,Aotizhongxin
854,2013,4,5,13,26,26,winter,Aotizhongxin
855,2013,4,5,14,12,12,winter,Aotizhongxin
856,2013,4,5,15,12,12,winter,Aotizhongxin
857,2013,4,5,16,5,16,winter,Aotizhongxin
858,2013,4,5,17,5,16,winter,Aotizhongxin
859,2013,4,5,18,13,13,winter,Aotizhongxin
860,2013,4,5,19,3,6,winter,Aotizhongxin
861,2013,4,5,20,3,6,winter,Aotizhongxin
862,2013,4,5,21,3,6,winter,Aotizhongxin
863,2013,4,5,22,3,6,winter,Aotizhongxin
864,2013,4,5,23,3,6,winter,Aotizhongxin
865,2013,4,6,0,3,7,spring,Aotizhongxin
866,2013,4,6,1,3,6,spring,Aotizhongxin
867,2013,4,6,2,3,6,spring,Aotizhongxin
868,2013,4,6,3,3,6,spring,Aotizhongxin
869,2013,4,6,4,3,6,spring,Aotizhongxin
870,2013,4,6,5,3,8,spring,Aotizhongxin
871,2013,4,6,6,3,6,spring,Aotizhongxin
872,2013,4,6,7,12,32,spring,Aotizhongxin
873,2013,4,6,8,18,19,spring,Aotizhongxin
874,2013,4,6,9,6,14,spring,Aotizhongxin
875,2013,4,6,10,18,21,spring,Aotizhongxin
876,2013,4,6,11,16,22,spring,Aotizhongxin
877,2013,4,6,12,14,7,spring,Aotizhongxin
878,2013,4,6,13,3,7,spring,Aotizhongxin
879,2013,4,6,14,3,9,spring,Aotizhongxin
880,2013,4,6,15,16,13,spring,Aotizhongxin
881,2013,4,6,16,4,12,spring,Aotizhongxin
882,2013,4,6,17,3,6,spring,Aotizhongxin
883,2013,4,6,18,3,12,spring,Aotizhongxin
884,2013,4,6,19,3,14,spring,Aotizhongxin
885,2013,4,6,20,22,68,spring,Aotizhongxin
886,2013,4,6,21,35,84,spring,Aotizhongxin
887,2013,4,6,22,35,84,spring,Aotizhongxin
888,2013,4,6,23,32,85,spring,Aotizhongxin
889,2013,4,7,0,40,91,spring,Aotizhongxin
890,2013,4,7,1,46,115,spring,Aotizhongxin
891,2013,4,7,2,51,110,spring,Aotizhongxin
892,2013,4,7,3,64,106,spring,Aotizhongxin
893,2013,4,7,4,64,149,spring,Aotizhongxin
894,2013,4,7,5,66,114,spring,Aotizhongxin
895,2013,4,7,6,72,151,spring,Aotizhongxin
896,2013,4,7,7,91,142,spring,Aotizhongxin
897,2013,4,7,8,66,81,spring,Aotizhongxin
898,2013,4,7,9,63,82,spring,Aotizhongxin
899,2013,4,7,10,62,84,spring,Aotizhongxin
900,2013,4,7,11,71,93,spring,Aotizhongxin
901,2013,4,7,12,86,115,spring,Aotizhongxin
902,2013,4,7,13,94,119,spring,Aotizhongxin
903,2013,4,7,14,75,92,spring,Aotizhongxin
904,2013,4,7,15,116,135,spring,Aotizhongxin
905,2013,4,7,16,125,157,spring,Aotizhongxin
906,2013,4,7,17,125,182,spring,Aotizhongxin
907,2013,4,7,18,84,158,spring,Aotizhongxin
908,2013,4,7,19,86,136,spring,Aotizhongxin
909,2013,4,7,20,99,133,spring,Aotizhongxin
910,2013,4,7,21,90,131,spring,Aotizhongxin
911,2013,4,7,22,83,184,spring,Aotizhongxin
912,2013,4,7,23,83,184,spring,Aotizhongxin
913,2013,4,8,0,63,42,spring,Aotizhongxin
914,2013,4,8,1,42,43,spring,Aotizhongxin
915,2013,4,8,2,44,105,spring,Aotizhongxin
916,2013,4,8,3,44,106,spring,Aotizhongxin
917,2013,4,8,4,31,177,spring,Aotizhongxin
918,2013,4,8,5,39,177,spring,Aotizhongxin
919,2013,4,8,6,35,137,spring,Aotizhongxin
920,2013,4,8,7,31,91,spring,Aotizhongxin
921,2013,4,8,8,24,132,spring,Aotizhongxin
922,2013,4,8,9,24,132,spring,Aotizhongxin
923,2013,4,8,10,15,101,spring,Aotizhongxin
924,2013,4,8,11,16,80,spring,Aotizhongxin
925,2013,4,8,12,13,69,spring,Aotizhongxin
926,2013,4,8,13,13,69,spring,Aotizhongxin
927,2013,4,8,14,16,110,spring,Aotizhongxin
928,2013,4,8,15,15,149,spring,Aotizhongxin
929,2013,4,8,16,32,274,spring,Aotizhongxin
930,2013,4,8,17,32,231,spring,Aotizhongxin
931,2013,4,8,18,19,230,spring,Aotizhongxin
932,2013,4,8,19,14,139,spring,Aotizhongxin
933,2013,4,8,20,13,113,spring,Aotizhongxin
934,2013,4,8,21,15,105,spring,Aotizhongxin
935,2013,4,8,22,18,89,spring,Aotizhongxin
936,2013,4,8,23,12,71,spring,Aotizhongxin
937,2013,4,9,0,9,72,spring,Aotizhongxin
938,2013,4,9,1,12,55,spring,Aotizhongxin
939,2013,4,9,2,10,43,spring,Aotizhongxin
940,2013,4,9,3,8,40,spring,Aotizhongxin
941,2013,4,9,4,11,21,spring,Aotizhongxin
942,2013,4,9,5,12,22,spring,Aotizhongxin
943,2013,4,9,6,9,18,spring,Aotizhongxin
944,2013,4,9,7,10,18,spring,Aotizhongxin
945,2013,4,9,8,12,20,spring,Aotizhongxin
946,2013,4,9,9,12,25,spring,Aotizhongxin
947,2013,4,9,10,11,34,spring,Aotizhongxin
948,2013,4,9,11,12,24,spring,Aotizhongxin
949,2013,4,9,12,12,24,spring,Aotizhongxin
950,2013,4,9,13,13,21,spring,Aotizhongxin
951,2013,4,9,14,12,27,spring,Aotizhongxin
952,2013,4,9,15,17,25,spring,Aotizhongxin
953,2013,4,9,16,4,25,spring,Aotizhongxin
954,2013,4,9,17,14,27,spring,Aotizhongxin
955,2013,4,9,18,13,33,spring,Aotizhongxin
956,2013,4,9,19,13,33,spring,Aotizhongxin
957,2013,4,9,20,12,18,spring,Aotizhongxin
958,2013,4,9,21,18,26,spring,Aotizhongxin
959,2013,4,9,22,15,25,spring,Aotizhongxin
960,2013,4,9,23,12,18,spring,Aotizhongxin
961,2013,4,10,0,13,23,spring,Aotizhongxin
962,2013,4,10,1,13,26,spring,Aotizhongxin
963,2013,4,10,2,13,26,spring,Aotizhongxin
964,2013,4,10,3,13,22,spring,Aotizhongxin
965,2013,4,10,4,12,31,spring,Aotizhongxin
966,2013,4,10,5,10,27,spring,Aotizhongxin
967,2013,4,10,6,10,21,spring,Aotizhongxin
968,2013,4,10,7,10,21,spring,Aotizhongxin
969,2013,4,10,8,12,24,spring,Aotizhongxin
970,2013,4,10,9,11,22,spring,Aotizhongxin
971,2013,4,10,10,10,22,spring,Aotizhongxin
972,2013,4,10,11,14,18,spring,Aotizhongxin
973,2013,4,10,12,5,11,spring,Aotizhongxin
974,2013,4,10,13,16,30,spring,Aotizhongxin
975,2013,4,10,14,15,29,spring,Aotizhongxin
976,2013,4,10,15,10,60,spring,Aotizhongxin
977,2013,4,10,16,3,6,spring,Aotizhongxin
978,2013,4,10,17,7,20,spring,Aotizhongxin
979,2013,4,10,18,11,25,spring,Aotizhongxin
980,2013,4,10,19,11,24,spring,Aotizhongxin
981,2013,4,10,20,18,45,spring,Aotizhongxin
982,2013,4,10,21,24,78,spring,Aotizhongxin
983,2013,4,10,22,22,54,spring,Aotizhongxin
984,2013,4,10,23,23,55,spring,Aotizhongxin
985,2013,4,11,0,36,108,spring,Aotizhongxin
986,2013,4,11,1,34,87,spring,Aotizhongxin
987,2013,4,11,2,36,147,spring,Aotizhongxin
988,2013,4,11,3,25,72,spring,Aotizhongxin
989,2013,4,11,4,17,56,spring,Aotizhongxin
990,2013,4,11,5,25,77,spring,Aotizhongxin
991,2013,4,11,6,25,69,spring,Aotizhongxin
992,2013,4,11,7,24,61,spring,Aotizhongxin
993,2013,4,11,8,35,31,spring,Aotizhongxin
994,2013,4,11,9,21,31,spring,Aotizhongxin
995,2013,4,11,10,14,25,spring,Aotizhongxin
996,2013,4,11,11,13,26,spring,Aotizhongxin
997,2013,4,11,12,16,27,spring,Aotizhongxin
998,2013,4,11,13,19,27,spring,Aotizhongxin
999,2013,4,11,14,4,14,spring,Aotizhongxin
1000,2013,4,11,15,16,17,spring,Aotizhongxin
1001,2013,4,11,16,10,18,spring,Aotizhongxin
1002,2013,4,11,17,10,18,spring,Aotizhongxin
1003,2013,4,11,18,17,23,spring,Aotizhongxin
1004,2013,4,11,19,5,32,spring,Aotizhongxin
1005,2013,4,11,20,4,32,spring,Aotizhongxin
1006,2013,4,11,21,38,100,spring,Aotizhongxin
1007,2013,4,11,22,56,239,spring,Aotizhongxin
1008,2013,4,11,23,50,192,spring,Aotizhongxin
1009,2013,4,12,0,50,215,spring,Aotizhongxin
1010,2013,4,12,1,56,184,spring,Aotizhongxin
1011,2013,4,12,2,49,143,spring,Aotizhongxin
1012,2013,4,12,3,49,107,spring,Aotizhongxin
1013,2013,4,12,4,44,107,spring,Aotizhongxin
1014,2013,4,12,5,60,150,spring,Aotizhongxin
1015,2013,4,12,6,46,110,spring,Aotizhongxin
1016,2013,4,12,7,48,110,spring,Aotizhongxin
1017,2013,4,12,8,48,94,spring,Aotizhongxin
1018,2013,4,12,9,50,123,spring,Aotizhongxin
1019,2013,4,12,10,50,122,spring,Aotizhongxin
1020,2013,4,12,11,53,94,spring,Aotizhongxin
1021,2013,4,12,12,45,95,spring,Aotizhongxin
1022,2013,4,12,13,62,110,spring,Aotizhongxin
1023,2013,4,12,14,58,109,spring,Aotizhongxin
1024,2013,4,12,15,46,109,spring,Aotizhongxin
1025,2013,4,12,16,48,128,spring,Aotizhongxin
